        2000     0.000000
   -7.726828     0.869240    14.224775
   14.026588    12.218424     9.649119
   10.378219    -0.841464   -10.272868
   14.129912    -8.036905   -13.698794
    3.087085     9.459220     3.387349
   -1.363576     2.877865     9.547596
    6.356240    -1.888548     7.685141
    7.227800    -5.893914     9.209551
   19.848228     3.712074     0.850606
   -5.939094    -2.007219     3.608218
    9.972668     4.163103    -8.792256
   -7.051730    -9.731413    16.428903
  -12.634281     3.704263    14.813568
    3.976059     6.194634     6.429734
   -0.501843    -4.456076    -5.696782
   -5.153914     6.276121   -18.536486
   15.435805   -14.783513     1.604656
   -9.805328     1.117748    10.916300
   -1.294633    -5.329182     4.342934
    5.799138    12.089479   -11.694465
    7.315048    -9.265814     3.328845
   -4.281614    -0.255441    18.234831
   -2.440830    -1.187450   -15.272223
   14.388273    -2.752518   -15.986904
   -6.205102     0.804645    -5.886247
    6.658949    -2.319037     2.318532
   14.241435    -5.672560    10.180853
   -5.467051     0.395864   -18.282607
    3.526929   -11.499276     2.466716
  -10.387652    -8.296716     7.179088
   -2.012521    14.457378    12.677990
   18.965947   -22.812145     2.772779
   10.642099   -18.574278    -4.581649
   -8.159561     4.072593     0.337497
   -0.198919     7.180123   -10.972883
    2.103962    -7.353864    14.125728
   -4.996485   -10.666813    16.781837
  -22.995831     0.736671   -15.838113
  -17.210560    12.552412     2.516206
    0.504011    -2.410894     3.221110
    3.496512     2.340401   -15.217038
   -5.597653   -22.518214    -5.281647
   -5.054080     1.145741   -16.459823
   20.625226    13.554711    10.370142
   15.982404   -11.080057   -12.003139
   -7.184304   -10.795703    14.878333
    7.195294    14.578150   -12.875502
  -23.657365   -13.012625    -4.051234
   -9.684525    10.707956    -1.117809
  -12.594908     5.865239     0.080826
   -0.582600     7.697009     8.648627
   -2.897365    -9.640521   -14.822649
   10.656901    -2.809115     0.212909
   21.454594     7.403950     8.020668
   15.701799     6.264220     5.295262
   15.714215    18.096855     7.100059
   -0.270900    19.823234    -9.695979
   -4.139779     0.467634    -8.574264
   -0.881353     1.262572    13.894364
   -3.316140   -18.238479    -9.974324
   -8.563023   -10.268136    -9.837817
   -4.641712   -11.063176    11.954304
   15.087059    11.497340    -2.167821
   16.059149    -4.613742    10.367743
   13.181983    14.568696    -3.457769
   16.882545    -9.855417     1.293167
   -5.394199   -10.759200   -10.093961
   -4.207022    -5.787657   -12.747597
   -7.269019    -1.056344     1.387148
   11.091643    16.688758   -17.735441
   -8.005795     2.579459    -5.323458
  -13.297716    11.076843    -0.182775
   -5.388209   -15.986353     1.425412
   19.636990    10.147071    -1.386390
    8.570156    -5.405558     9.158091
   -6.125209    -0.748594    -7.815905
    3.049029     5.773247    -3.902170
   15.231489   -10.683447     7.689954
   -3.106218   -10.376354    -2.884080
   -6.900487    20.508397     8.317279
    0.161862     4.611274    -4.047645
   -1.863734    -1.770689    -0.657928
    5.934096     1.589619    -8.837481
  -10.671486     1.429496   -15.621362
   14.388183    -4.628237     4.640573
   -6.407438     5.145462    18.145528
  -20.295633   -16.949670    -6.524673
    8.019273    -5.251888     0.739109
    2.686808    10.197577     0.027522
    2.696727     1.848343     4.186411
    5.740114   -16.480931    -9.193554
   14.595640    -4.532801     0.301138
   13.955852    -9.914184    -4.029160
  -23.144298   -10.342356     4.993403
    9.537924     3.036779     7.131717
   -2.845532     5.486734   -19.042934
   -2.430234    -0.285540     8.233952
   -3.506689    -4.985589   -12.446166
    9.792508    13.711763    11.324907
   16.093049     3.183769    -9.200709
    0.450015     8.372532     1.397067
    1.107351    10.215707   -17.276196
   10.527209     1.418155     1.888678
    7.749842    10.836105    -1.059334
   -7.649362    -2.254369   -13.185394
    0.572980    -7.031167    -1.448868
    1.175936     1.934886    10.371504
   -0.642607   -11.962486     5.611902
    5.776083    -7.011503   -10.315290
   -8.465049    14.498044    12.392920
   12.362814    -3.611247    -1.645754
   -2.102649    -6.614153    -5.029130
    3.257485     4.949823    -3.938093
  -15.840743    21.529457    -4.270609
  -11.462198     0.914120    15.952537
   -8.746141    -5.765548     5.320245
   -5.151515     5.504358     2.980912
   -4.640920    20.391403    -5.410524
   -2.300462   -18.322114   -19.000598
   -4.455958     6.613604    19.193094
   -1.611758     4.437054   -10.285891
   -9.214723     0.927681   -18.116724
    9.208533    -5.082252    15.194721
   14.591333    -5.978373    -2.804522
   -9.805848    11.633221   -14.085744
    5.771901     0.365992    -5.935772
    9.550075    -2.012282    -0.525485
    8.033912    -9.854633     1.360374
  -15.700465     8.227318     4.487694
    6.431105   -19.749864    -1.391301
   15.518846     2.232550   -13.046925
   -0.855616     5.058674    19.885922
  -11.958515    11.019628     9.243437
  -11.422028   -15.467560    15.108303
   -6.469775    16.028695     9.325464
   -0.506241     4.034344   -11.734442
   -3.298797    -7.233813     0.050400
   16.703008    12.014942   -18.896746
   17.335092     0.311722    -5.428176
    5.337177    17.030886    15.615370
    8.807242     7.177670    -3.469270
    2.168486   -11.130747    13.827798
   16.548264    -9.493225    17.567677
   -9.449489     7.484312     1.334012
    2.437912    -5.562535    14.384009
   -6.177315     4.203689    21.819138
    5.166158    -2.408597    17.196989
   -0.684155    -5.421751     5.660583
    7.343279     5.496253    -2.699831
   -6.016381    -3.304840    15.315945
    2.074414    -0.229805     6.631484
    2.189419    -9.780942     6.929993
   11.933637   -10.141699    -6.883771
    6.938014    -1.743337     5.128585
   17.587988    11.578745     4.973357
  -11.351333   -13.347620    -9.789840
   -3.779327     3.319336     7.782306
    0.401257     1.534509    -3.992638
   -3.944769    18.701283     9.916281
  -13.962116    10.178570     1.973554
    5.310867     8.749476     8.672867
   17.991925   -12.982846    -6.842136
    8.544670     4.713112     0.943130
  -12.184395    -0.101034   -22.333457
   -6.772039     6.180252     8.394958
   -0.655711    -2.780110     4.945813
   -0.815549    11.620858    -7.374369
   -2.280524    -2.405031   -11.756454
   -2.070156     2.946591    -0.378412
    4.763295    13.620002    -7.360560
    8.702713    -0.312106   -12.565060
    0.936081     5.958482    -0.522099
    5.877209    -1.695760     1.553078
  -10.203064    10.469528   -11.826132
    2.841695    -4.344383    -4.570438
  -12.292875    -9.730769    -8.379995
  -14.766574     4.774045    -2.121269
    7.215871   -19.534126    12.310562
  -11.917921    -2.962781    13.158752
   -1.492030     5.210242    -4.650697
   -5.847715    13.284632    -5.741177
   22.365537    -4.658612   -15.460299
    0.318432    -8.829592     4.823353
    8.333349     8.987015    18.266093
   -9.830507     5.080959    -5.575731
    5.931628   -21.326093    -4.215239
    4.004239    -3.821171    -5.174743
  -13.153853    -7.980331    11.355751
    6.301928     4.420120    -9.157238
   15.995322    15.648302    -7.489218
   11.265456   -19.140013     5.192262
   -5.505069    -6.516884     4.584328
  -19.759934     0.442169    14.457047
  -10.496109   -16.711084     1.536687
   13.961312    -4.714301     1.967347
   -2.056882    -1.100071    17.585798
    0.478263   -11.883644    15.521899
   -1.494538   -15.514249    16.110201
    4.061786   -14.312737    -6.516271
   -1.199888     3.145490     2.797145
    7.988622    20.508185    -0.403742
   -7.932734    17.419444    -0.419984
   -0.992304     7.793516     7.775025
    2.186766     0.772377    13.791684
   11.743837    -8.408354     4.493789
    4.908870    -1.861634    -9.537114
   -4.504072     8.546915    -3.393632
   -8.576645    17.601023    -0.792244
   -3.691925    11.694180    15.306103
   -4.765938   -19.835315   -15.961731
   -0.844899    -4.082899   -12.055104
   16.634556    -1.821059    -1.905737
   -4.356328    -5.942566     2.200723
   21.259613    -7.771700    15.061808
    3.961317     1.138598    18.598758
   -7.603634   -18.763153     2.801638
  -24.778382     3.250381     8.253079
  -13.445033     0.858153    10.161151
  -10.415712    15.704041     6.197171
   -2.675166    -3.458079     8.341790
    8.931803    11.619806    -3.217124
   10.487145    -6.613732     2.865112
    3.607915     8.743220    -1.532589
   15.874485    10.212488   -16.218659
   -6.201378   -16.410691    -7.792255
    4.111900     3.809534    -8.502734
    1.627251    -2.381615    -0.395012
   17.653917   -10.007286     5.173548
  -17.477114    -9.117948    -6.895245
    0.457268   -23.027015    13.809281
   -2.360114   -16.941895     7.771548
    2.031428    14.806470    -0.688312
    2.272771    -6.649984    -5.125024
   -9.279203    -1.467487    -1.257199
    0.346146    -0.274148     9.236968
   -6.016943    16.709752     8.218160
    6.840351   -10.771075    10.140833
    5.378591    -1.978188    -6.184081
    1.564893    -0.312675     0.888471
  -16.648077     0.490240     9.277178
  -21.494323   -19.697717    -0.785993
    2.227503     8.107128   -13.414614
   -9.391292   -12.272019   -12.658974
   10.500296    -5.418763    -3.201734
   -2.368661    -3.773622    -7.089074
    7.977216     9.375442   -11.678414
   13.876563    -1.977801     1.803194
  -22.750937     8.497676    -6.192518
    8.907410    11.620021    -8.190602
    6.827460   -12.909521   -23.138125
   11.303420    -0.745903    -1.013650
    5.332943     1.803134     5.092242
   -0.338000   -11.494335   -17.253197
   -3.218494    23.594477     1.560826
    1.575477    -4.627004     3.872579
   11.507489    -9.205482    -6.721589
   -1.067339    -4.771596    -5.881057
   18.233428    12.398716   -10.452975
   10.422239     1.412720     0.159388
   11.873039    -3.629835    -1.569392
  -14.949265    -0.696370    -3.167431
  -20.991910   -14.719938     1.082629
  -11.957533    13.880070     1.961066
   -1.426450    -4.265396    -6.856271
  -13.729670    -6.887418     4.604619
   -6.162581     3.740540     2.471866
  -12.950572     2.963452    -1.609449
   22.309645    -4.710016     5.975182
   -2.538337    -5.958462     6.337545
    0.191848     7.397912     1.990702
   -1.755803    -7.467256   -14.519513
   10.281589    -0.646434   -16.370695
    2.491223   -12.692194     8.608414
  -13.550020    -3.145194   -10.854892
   16.004104     4.635772   -17.579023
    6.539402    -6.635735   -11.629284
  -10.544233    -0.709023    -8.214723
   -4.684425    -6.653129    11.614735
   -7.170162     3.330340    22.563149
   -5.123165     6.830866     8.298105
  -10.549774     8.776962     3.103375
   -2.786221    -6.141804   -15.977805
   18.476323     4.487154   -15.324840
    2.046563   -18.377752     5.780927
   -6.198582    14.177248    -0.953533
   11.093724    -6.459209    -0.401325
   11.959587    20.491330     0.453171
    1.538709    -7.529160     7.228556
    9.162790   -14.096103    -3.830603
    7.771258     0.593975   -20.096836
   21.987259    -5.925968   -10.035394
  -22.303947     8.502173     4.302366
    4.452592    19.192337   -18.779816
   -3.878134     1.108650    -7.376158
   -9.405787     8.085485    19.878794
   -7.908319    -0.050756     7.597601
   19.597147   -14.786082     0.457403
   -2.657143    -9.903662    -1.016051
   13.466605    -8.809429   -10.001775
    4.015040     2.078060    -9.034016
   -3.482427    -5.391260    -0.624469
    7.084133    10.126056   -11.505846
   16.276745     8.364636   -13.378461
   -2.109684     0.759887   -11.931752
   15.413192     5.403375    11.295045
   -9.009973     6.942580     6.248251
    1.431484   -13.915597    -7.389870
   -2.671692    -7.607097    -7.468230
   15.310893    -1.141348    13.075600
    4.567466   -12.114010     1.246832
    1.676171    -3.849544    16.052217
  -14.811007     7.444612     0.965253
    9.199533    11.354446    -9.707873
    7.018709    10.567864     6.091042
  -15.324233     4.048362    -3.539935
   -4.938968     3.905816     8.602820
   -2.333849     1.845115    -1.789521
   12.538750    -0.926418    18.712738
   -1.344332     1.736333     6.642451
    1.047318    -4.146441     8.230325
    2.710274    -4.009966    19.405437
  -11.358667    17.628800     3.171964
   -6.097376    14.572548    -0.001631
   -8.716665     9.890962    -7.813348
   -3.413832    11.727005   -13.134428
   -4.759168    -1.856483     7.495136
   -3.218588    -4.627638    -2.955430
   12.055975    -7.051542    16.674679
    2.552354    16.756572    -8.242702
   -0.628329   -16.081649    -5.843493
  -19.104453    12.042798    -0.036288
   -1.832369    -2.259577    -3.800367
   -1.672221   -13.379283    15.346107
    1.858822    -8.468530    -4.133022
   -7.450582    -0.342632    -6.992103
   11.331544     6.547363     2.185784
  -20.059986    14.097528     2.626075
   -8.962366    -4.531478    16.818291
  -21.747573    -0.898543    -5.980701
   10.428031     0.140800    10.706635
   12.501881    -7.293529    16.575150
   -1.757419     8.139687     4.691105
   -1.453229    -1.644560   -19.974148
   21.795606     2.216941    12.497731
  -12.466405   -14.236172    -5.608793
    7.578109    -3.262416     0.265700
  -11.059900     6.503990    -9.683154
  -18.150517    -9.189618     9.319257
  -12.876889    16.144687     5.416271
    1.568264     9.603965    -6.468054
   -0.303734   -10.192823   -16.617587
  -13.913497    -0.663078    15.328250
   -6.250774    -2.596114    -9.977756
    5.636719    -8.558641   -14.369331
  -18.687476    14.015434    -8.646478
    4.866075    23.086518    -9.589348
   14.130355     9.411288    13.153893
   -6.642013    24.294213     7.233718
  -16.238806    -1.912660     8.138295
  -15.932757    -3.569778    10.723902
   10.358896    -9.051593   -10.889705
   17.512266     7.685838    16.310717
    3.489122     4.026979    18.624258
    0.235799   -11.436145    -1.073994
    8.329230    -3.273331     5.883504
   -4.537224    -2.724345     7.828366
   10.052156     7.289105    18.102718
  -12.631548    -3.957136   -23.307484
   -1.451437   -11.941878     4.931649
   -3.624434     6.044092   -10.553948
    0.997439     1.691788     2.184805
   -6.105106    -3.683304     4.400272
   -5.800034     0.546246     2.688161
    8.019260     0.833538    18.791835
   -1.823404     2.587525    -3.403048
   -6.682950   -14.921265    -7.066055
   20.475503     8.994904     4.104169
    5.301922    -1.672208     3.524410
   -9.524716     2.921790     4.731475
  -15.584338     7.883845    -6.578749
   -1.673284     6.120424    16.299082
    0.715787     5.431689     7.048677
  -12.692430     3.215323    -3.208134
   -4.278762   -13.612100    -1.795410
  -12.321714     6.224178    -0.830472
   -2.680068   -12.982806    -0.269554
   -5.762149     3.199863    -9.041896
   -4.148820    25.077349    19.998936
   -9.134900     8.613367    -2.911727
    0.077735    10.528840   -14.812470
   -6.034176     1.690088    10.553445
   20.275512    -0.923316   -11.598640
  -15.537980     5.859797     9.423910
   -0.081279    -6.988933     7.349722
  -17.365051     8.917015    -5.748610
    5.220210    14.978799    -5.854785
   -5.765277    -4.721991   -12.191847
    5.184084     4.096192   -10.918923
   13.950264    -9.575865   -13.389365
   -2.137858    -7.763544    20.233050
    3.728934    13.356811    -2.381177
   -2.764860   -18.801093    -4.333367
    6.898304   -12.399715   -12.603889
   -0.372749    -0.709379     0.672039
   -0.852291    -0.477113     0.462883
    0.237795     0.967127    -0.459738
   -0.411355    -0.788312     0.512998
    0.527104    -1.069994    -0.234970
   -0.102990     0.383868     0.949545
    0.642976     0.728770    -1.136660
    0.605891     0.100083    -0.850827
    0.319182    -0.897970    -0.148813
   -1.358874    -0.608901     0.016392
   -0.446234     0.746614    -0.768647
    0.621945    -0.110323    -0.945875
    0.687886    -0.169368    -1.170806
   -0.853714    -0.887489    -0.088800
    0.771606    -0.965859     0.963555
    0.106525    -0.675277    -0.786857
   -0.032813    -0.262975    -0.503619
    0.348862     0.502900     0.689596
    0.817783     1.033707     0.154266
    0.366184     0.052730     0.839348
    0.626656     0.640261     0.457510
   -0.271857    -0.823933     0.693293
    1.036684     0.821844     0.494827
   -0.198825    -0.296727     0.006192
   -0.769756     0.753832    -1.037938
   -1.190102    -0.745478    -0.776905
   -0.852354     0.407937     0.867858
    0.737249    -0.847543    -1.200022
   -1.113722    -1.020272     0.240802
   -0.533119     0.419749    -0.072633
   -0.527207     1.187515    -1.143888
    0.494431    -0.179099     1.131914
    1.062701    -0.422608    -0.145116
    0.278129    -0.123341     1.022395
   -0.641008    -1.858406    -0.431165
   -0.067560     0.117246     0.532787
   -0.879902    -1.057533     1.155048
    0.116719     1.111226    -0.757808
    0.735505     0.289877     1.168892
    0.814784    -0.595661    -0.486399
    0.504854    -1.213417     0.370786
   -1.038541    -0.715702    -0.346265
    1.078727    -0.329776     0.133914
    0.274130    -0.452821    -1.303151
   -0.360889     1.045697     0.895812
    1.169332    -0.153966     0.990923
   -0.675508    -0.590573     0.154966
    1.096158     0.882064     0.915093
    1.106402     0.817476     0.492604
    0.163638    -1.602507     0.576780
    1.733666     0.916684    -0.758800
   -0.497239     0.206260    -0.999210
   -0.097674    -0.516478    -0.649536
    1.110320     0.855288    -0.102852
   -0.761678    -0.847338    -0.769264
    0.652122     1.340106    -0.670543
   -0.494774    -0.214068     0.598875
   -0.376370    -0.999965    -0.077363
    0.167377    -1.004157    -0.090089
   -0.628631     0.073454    -0.121737
    1.169608     0.735731    -0.164672
   -1.012883     0.112675    -0.456942
   -0.240974    -1.368870    -0.029521
    0.503625     0.146450     0.097229
    0.075456     0.709773    -0.589535
    1.039620     0.273138    -0.041515
    0.580853     1.004410    -0.334889
   -0.302565     0.221648     1.080335
    0.348719     1.126932     0.080311
   -0.342785     0.886025    -0.445574
   -0.222328     0.934907     0.366788
   -0.170151    -1.096290    -0.484434
   -0.464241     0.198242    -0.452234
    0.075606    -1.040149     0.577774
    0.029614     0.977665    -0.435447
    1.110698    -0.985557     0.221669
   -0.039301    -0.495045    -0.740750
    0.267411     0.539440     1.015823
    0.958966     0.601959     0.359635
   -0.335150    -1.203868     0.821775
   -0.024170    -0.105436     1.064311
    0.864888     0.449169    -0.640008
   -0.979816    -0.698641     0.437626
   -0.013258     0.927868     0.322617
   -0.394565     0.497790    -1.747905
   -0.788506     0.915348    -0.249189
   -0.696247    -0.177766    -0.315749
   -1.154677    -1.216679    -1.006812
    1.281141     1.298707     0.814406
   -0.374424    -0.892978    -0.418521
    0.737915    -0.861193     1.014738
    0.128971     0.679389    -0.391671
   -0.866506    -0.772128    -1.728456
   -0.370516    -0.730235    -1.254871
   -1.100005    -0.348944    -0.500152
   -1.104879    -0.164709     1.191135
    1.070748     0.921674    -1.145675
   -0.864468    -0.555814    -0.785225
    0.879876    -1.051293     0.204265
   -0.236993    -1.203661    -0.321189
    0.634706     0.601064    -0.447951
    0.075728    -1.251715     0.300414
   -0.781387     1.182770     0.798433
    0.337472     1.182235    -1.605958
   -0.269159    -1.177958    -0.614619
    0.387685    -0.657955     0.624888
    0.704896    -0.173495     0.621800
   -0.168266     0.688363     0.132417
   -0.538427     0.500057    -1.061233
    0.837034     0.537561    -0.476504
    1.014863     1.163953     0.641286
    1.132915    -0.468088     0.111464
   -0.140759    -1.027072    -0.642803
   -0.388355    -0.125572     0.472639
   -0.428958     0.607945    -0.680954
    0.607636    -0.700553     0.728329
    0.284375    -0.536900     0.554405
   -1.093180     0.692751     0.682813
   -0.270204    -0.436022     0.438058
    0.722089     1.068920    -0.356160
    0.931769     0.672538     0.029389
   -1.224506    -1.005255    -0.206148
    0.319848     1.153862     0.078043
    0.501090     0.924355     0.491214
   -0.204954    -0.538057    -0.571992
   -0.584850    -0.007674    -0.818229
   -0.862594    -0.350380    -1.225895
   -0.252033     0.062286    -1.209416
   -0.986376     0.688412     1.008211
    0.515203    -0.113533    -0.402941
    0.776892    -0.533905     0.129018
   -0.289310    -1.152213    -0.735895
    0.272763    -0.627271    -0.322776
    0.578462     1.202316    -0.558049
   -0.015686    -0.542386    -0.313585
    0.244053     0.573211     0.530478
    0.245686    -1.120453    -0.064120
   -0.327758     0.653341     0.612822
   -0.171525    -0.515912     0.484451
    0.418551    -0.205054     0.227291
    0.980848    -0.508207    -0.941554
    1.285643     0.695247    -0.329047
    0.450819    -0.324013    -0.766320
   -0.995184     1.163414    -0.870336
   -0.944381     0.051485    -0.338809
    0.116591     1.008063     0.623898
    0.160669    -0.469936    -0.468990
   -0.613863     0.007517     0.908821
    0.448657     0.702399     0.322476
   -0.646293     0.337134    -0.237822
   -0.143227    -1.020820     0.882200
   -1.012154    -0.971865    -1.095923
    0.169057    -0.443114     0.558875
   -0.047579    -0.986900    -0.457936
   -0.715207     0.697799     0.383637
   -0.778728    -0.433568     0.940164
    1.810938    -0.383339     0.179858
    1.074890     0.440978     0.916245
   -1.212785    -0.956674     0.615991
   -0.780305    -0.499745    -0.140588
   -1.146779     0.710432    -0.357141
    0.788428     1.125402     0.290022
   -0.263033    -0.018105     1.183159
   -1.124586    -0.509763    -0.929232
   -0.019821     0.079552     0.084465
   -0.596799     0.886791    -0.953674
   -0.229031     0.605425    -0.181087
    1.040965    -0.355090     0.609296
   -0.439607    -0.415099     1.125887
    0.947187     0.625749    -1.057313
    0.000456     0.074653     0.675090
    0.679422     1.127970    -0.806217
    1.071728    -0.019745     0.139425
   -0.237379     0.103530    -0.762764
   -1.106583    -0.495692     0.027304
   -0.201859     0.452353     0.075065
   -0.872809     1.107730    -1.380093
    0.887692    -0.836944    -0.596102
   -0.689290     0.820610     0.062909
   -1.105918     0.246719     0.147543
   -0.197264     0.626125    -0.359907
   -0.940447    -0.475711     0.551485
   -1.150833    -0.556286    -0.460132
   -0.526521    -0.539462     1.159777
    0.284576    -0.844528     0.340968
    0.873012     0.060110    -1.208026
    0.192102     1.222078     1.065346
    0.183803     0.843918    -0.027225
    0.393157     0.634354     1.040044
   -0.814287    -0.931744     0.823910
    1.048439     0.434823    -0.025751
    0.137347    -0.761628    -0.252618
   -0.454435    -0.805308     0.807304
   -0.271190     0.491940     1.076502
    0.419959     0.421268     0.297928
    0.756867     0.096099    -0.285193
   -0.826473     1.059945     1.131342
   -0.021087     1.080225    -0.076172
   -0.844539     0.646321    -0.652303
    0.549563     0.928869     1.137631
    1.120010     0.474368     0.905002
   -1.050264    -1.030622    -0.827007
   -0.997146     0.723939     0.022550
   -0.342931     1.406206     0.248549
    0.616853    -0.688110     0.360764
    0.175333     0.322705    -0.124773
    0.378745     0.849216    -1.223940
    0.328849    -1.179535    -1.001461
    1.158527    -0.300537     0.130232
    0.629752     0.120685    -0.516790
   -0.724587     0.738973    -0.634461
   -0.091969     0.607365    -0.266385
   -0.559572     0.426059    -0.322889
   -0.193205     1.735400     0.408251
    0.477517     0.957386    -0.578998
    0.054477    -0.411681    -0.018552
   -0.423435     0.220617     1.082167
    0.143617     0.382600     0.834603
    0.179236     1.027397    -0.387789
    1.083990     0.257141     0.180096
    1.077432     0.289042     0.935020
    0.124728    -0.533924     0.885381
   -0.220865     0.599175     0.899450
   -0.955188    -0.286219     0.179003
   -0.557790     0.125226     0.233374
    0.008101     0.103394     0.653256
    1.123760    -0.303897     0.838554
    0.172511    -0.443295    -1.876432
    0.290422    -0.693763     1.065640
   -1.227348     0.627835    -0.764559
   -0.008040    -0.067638     0.878175
   -0.734507    -0.320369    -0.388216
   -0.190966    -0.616974     1.175895
    0.523520     0.835776     1.005077
   -1.080575    -0.754141     0.365422
    0.813233     0.353295    -1.023197
    0.630486     0.558057    -0.344344
   -0.029043     1.017536    -1.189914
    0.233387    -0.797712     0.143096
    0.508826    -0.878775    -1.139155
    1.041958    -0.381725     1.365454
    0.679722    -0.439047    -1.152617
    1.039333     0.077720     0.670419
    0.722676    -0.444851     0.049842
    0.386754     0.034119     0.009638
   -1.157237     0.502321    -0.371086
    0.307224    -1.875414    -0.649719
   -1.003956    -0.659805    -0.956482
    0.813150     0.654133     0.947638
    0.729200     0.484464     0.549689
   -0.857541     0.798729     0.152632
    0.579300     0.255713     0.613250
    0.590571     0.424750     1.080553
   -0.715180     0.697845     0.638176
   -1.099359    -0.010561     0.918507
   -0.097580    -0.459183    -0.946129
    0.372528    -0.378872     1.479532
    0.274834     0.229435    -0.518748
   -0.177270    -0.614424     1.128382
   -0.129175     0.620281    -0.601076
    0.826268     0.082383     0.881084
   -0.114277     0.200979     0.356465
   -0.667777    -0.215399    -0.705748
   -0.912995    -0.369016     0.940872
    0.275259     1.136292     0.527052
   -0.101249     0.278497    -0.618552
   -0.190837    -0.281826    -0.291229
   -0.799283    -1.068305    -0.170204
   -0.714803     0.889264     0.987828
   -0.151979     0.637065    -0.577211
    0.316619    -0.594026    -0.370406
   -0.455563    -0.018846    -0.370945
   -1.008902     0.435412     0.104060
    0.654546     0.282306    -0.027695
    0.531255     0.508780     1.871942
   -0.606535     1.061382    -0.007789
    0.753618    -1.392950     0.957934
   -0.434165    -1.119614     0.983047
   -0.048485     0.434094     0.634605
    0.724879     0.370138     0.492379
   -0.668734     1.064909     0.115765
   -0.107978    -0.382113    -0.480740
    0.902920     0.042259    -0.277250
    0.166187    -0.650263     0.488821
    0.298217    -0.008278    -1.430073
   -0.443136    -0.292903    -1.053500
    0.904667     0.715355    -0.800281
    0.927764     0.527907     1.120438
    0.129455    -0.840707     1.127991
   -0.952750    -0.347525    -1.577170
   -0.173968    -0.918597    -0.231828
    0.096786    -0.474142    -0.760950
   -0.713156    -0.184791     1.165399
    0.370796     0.860536     1.093591
   -1.193249     1.015377    -0.359881
   -0.100376    -0.156992     0.543251
   -0.488589     0.244410     0.874806
   -0.301915     0.418803    -0.124539
    1.083552    -1.084719     1.029678
   -1.177555    -0.018260    -0.555587
    0.794426     0.914333    -1.163595
   -0.729219     0.136974     1.033692
   -0.304078    -0.572185    -0.188614
   -1.322745    -0.388197    -1.098851
    0.957579     1.158592    -1.047135
   -1.039043     0.289728     0.661152
    0.729293    -0.874889    -0.505566
   -0.817266    -0.363946    -0.910866
    0.345501    -0.366517     0.126903
   -0.076509     0.118295    -1.188528
    0.890867     0.610784    -0.070030
   -0.121792    -0.408339     1.193187
   -0.513452     0.894292    -0.485177
    0.960746     0.449031     0.486947
   -0.341287    -0.572875    -1.078235
    0.294382    -0.011953    -0.711708
    0.873625    -0.957580    -0.775743
    1.055291     0.170144     0.548709
   -0.835732    -0.714616    -0.939990
    1.176909     1.092847     0.048124
   -0.183703     1.126599    -0.095068
   -0.400340    -0.529544    -0.501946
   -0.114473     0.681625    -0.170606
   -1.071999     0.327414    -0.564349
    0.837798    -0.622756    -0.345073
   -0.984755    -0.635481    -0.109983
   -0.807773     0.541077    -0.511422
   -0.520518     0.279805    -0.457274
    1.036300     0.727707    -0.833440
   -0.240004     0.705083     0.691127
    1.173397    -0.959778     0.756012
   -0.723129    -0.371106    -0.521619
   -0.470424     0.373185    -0.811070
    0.727970     1.197638    -0.151266
   -0.379716    -0.182933     0.107147
   -1.712628    -0.487675    -1.170850
    0.452811    -0.287964    -0.104133
    0.006039    -0.838570     0.041794
   -0.179653    -0.547985    -1.213354
    1.043775     0.587180     0.733001
    0.149171    -0.412152    -0.433602
    0.743134    -1.212221     0.217779
    0.189475    -0.601894     0.017747
   -0.160428     0.878303     0.208017
    1.118622    -0.418693    -0.714400
   -0.773216    -0.356258     0.987729
    0.377308     0.954873    -0.921951
    0.384018     0.305487     0.982908
    0.555114    -1.192392    -0.312067
   -0.531816    -0.478540     0.161635
    0.469523    -0.954797     1.074962
   -0.576438     0.265046     0.744965
    0.924362    -0.209973    -0.474955
    0.586615    -0.660681     0.221689
   -0.667683    -1.046296     0.615131
   -1.119499     0.878986    -0.999723
    0.295891    -0.792810    -0.627675
    1.086456    -0.104220    -1.053603
    0.022836     0.557735     0.781117
   -0.937911    -0.074823     0.055743
   -1.218131     0.055212    -0.961346
   -0.268406    -1.140940    -0.490648
   -0.512601    -0.680051    -0.268939
   -0.537498     0.636702     0.976242
   -0.915730    -1.155071     0.694931
   -0.602110    -1.028939    -0.626012
    0.186942    -0.437177     0.177948
   -0.398487    -1.113975    -0.098655
    0.075942     0.350227    -0.380426
    0.482219     0.762841     0.498178
   -1.188204     0.028034     0.575963
   -1.286881     0.820850     0.009045
   -0.013390    -0.678033     0.234629
    0.295835     0.861431     0.923691
   -0.266032    -0.961759     0.261731
    0.888630    -1.081783    -0.727340
    0.373132    -0.541374    -1.655659
    1.145882     1.137078     0.451235
    0.494812    -0.372341    -1.146361
   -0.717011     0.728478    -1.123112
   -0.558182    -1.110912    -0.868760
   -0.910320     0.774556    -0.533316
    0.843701    -0.632507     0.381895
    0.109947    -0.508482     0.390693
    1.119820    -1.016849    -0.325671
    0.156106    -1.544521     0.031875
   -0.769317    -0.499666    -0.302435
   -0.015850     1.241968     0.224207
   -0.304657    -0.681374     0.668486
   -0.489740     0.304640     0.041461
    1.193812    -0.594323    -0.201452
    0.812781    -1.137501     0.733984
    0.292258    -1.022650     0.554361
    0.984228     0.030811     0.729060
   -1.009751    -1.110462     0.963398
