2000 1
 -2.203664  -7.095739  10.551536
 -7.563046   2.574596   9.826067
 11.672199   0.426954   0.800984
  3.429077  -3.273286  -0.997962
 -7.618734   1.252371 -12.118586
  8.780085  -6.905023  -6.049874
 -3.737908  12.265368   2.249330
 -6.976423  -6.498242  -0.651676
 -1.674071   5.676296 -11.386438
 -3.703812   2.756326   6.105145
 -5.200274  -3.871291   6.549691
  5.799240  -8.866020  -9.201923
  2.554947 -11.552055 -11.774364
 -1.477222  -5.783905  -4.883867
 -1.812771   4.374753  -5.681588
  3.916838  -5.793626   1.049342
 -7.109381   4.620324 -11.342477
 -3.564201  -2.168186   7.941416
 -0.472332  -9.600526   3.781668
  3.438129  11.816418   4.072370
  7.520861 -11.149085   6.462788
  0.668939  -8.308268   3.753551
 -0.299461   3.716453   4.410527
  6.610461   7.477293  -0.058363
  9.013782   3.185636   7.204708
-10.346474  -2.658334   6.271166
-10.872091  -5.724189 -11.130443
 -5.546369  11.425014  -8.849597
  2.160051 -11.375284   3.003930
  1.128152   7.007931 -12.291548
 -1.784423 -12.346174  -3.741097
 -4.083050  -1.608549 -10.451683
 10.589905   2.641142  -1.037293
  3.451571 -10.817194  -2.393528
 -6.361806  -0.451331   8.577509
 -3.148332   7.899629  -1.524872
-12.541265  -5.395105  -3.792284
 -2.832095   5.470556   8.045581
 -3.668678   3.224179   7.753376
  6.118620  -2.680291  11.603397
 -1.038291  -9.345673 -10.239206
  8.759141   0.629295   7.407399
  9.806257  -4.451762   6.936464
  7.280447   5.223206   2.790461
 10.839338  11.994839  11.620086
 -0.497760   8.162244  -3.088529
 -6.359639  -1.072086   3.209346
  2.378527  10.582132   3.262414
  2.375854  -8.532568  -6.723865
  1.785006  -1.087842 -10.628396
-12.077982  -7.461186   3.192374
 11.259004   5.552969   8.934034
  9.497469   3.350848   7.589633
  3.259758   7.469016  -6.939459
  8.133055   0.344013  10.203857
 -7.455809  -6.302810  -2.685091
-11.725322   1.218003  -5.499157
 -2.248079   5.511476   6.444278
  1.684777   8.377644 -11.451749
 -2.436125  -6.941001   0.934702
 -2.292576   2.584743   4.195655
-12.509059  -5.578143   6.815092
  8.557300   1.422811   1.481150
 11.283286  -3.545258   7.942331
 -6.900909   0.049236  -5.587675
 -2.207541  -0.072543   4.689250
  4.343962  -2.990983  -2.647658
  0.547412   1.597356   6.564990
  0.910996  10.780675   6.130932
 -1.761968  -0.784266   6.519685
 -0.975274   6.585601  -3.303888
  1.677986   7.089539   2.939879
 -2.600585  -1.435849 -11.891498
 10.056613   4.806513   8.786893
 -4.177941  -2.982116  11.602320
 -8.618382  -5.960713  -6.754778
 -1.604517 -11.676588   5.791039
 12.079488   6.345347  -6.688528
 -4.378423  -3.814697   3.838671
  4.166963 -11.815396  -6.359987
 10.295770  -5.242881  -9.644732
  3.069512 -10.874194   5.977700
-11.806907   1.534559  -2.727813
 -0.006216   0.123109   9.108757
  4.279638  -2.568406  -7.648394
 -3.861894  10.669840   5.758132
  2.142541  -1.970679 -10.769166
  7.840079   5.272919   6.095217
 10.537599   5.091219  -8.361419
-10.317085  -0.077758   1.661797
 -0.188059   8.638077 -11.415756
 11.657589   3.836525   8.325048
  1.454005   1.922452  -9.316231
 -0.393102  -3.517929  -8.450524
  3.687860   3.814523   9.443122
  0.046896  -7.203464   3.045324
  8.000793  -7.258926  11.399072
  9.693473  -7.003043   1.272080
  0.883836   7.937815  12.129770
  2.768454  -0.967267   8.963256
-11.586349  -5.327513  -2.228290
 12.366715  11.129113  -2.732213
-10.049372  11.125856  -4.795291
 -9.928378  -3.867220   4.758777
 -6.089151   6.342812   5.963215
 -6.104965  -4.749152  -3.419278
  5.912219  10.689521  -3.529523
 -7.924996 -12.341709  -6.681964
 -2.967948   0.349864  11.615144
  9.703142   6.308504  -1.661371
-12.479523   7.164351  -6.565574
  7.933253   0.972328   5.788161
  4.236513  -3.939683   6.158458
 -7.716351  -0.160185  -5.421792
  2.741131  -5.178828   1.619788
 -1.278505  -0.112632   9.522955
  0.160702  -8.839683   6.165914
 -5.804965  -0.880352   7.633384
 -3.356835 -12.386874   3.919819
  8.524016  10.848720 -10.521575
 -8.243506   0.430544  11.313592
 -1.152953  12.227236  -1.108714
 -1.776514 -10.467534  12.003880
 -4.017555  11.449485  -1.367926
 -3.919741   2.312824  -0.620882
 -7.845197 -12.461543   7.827450
  6.554068   3.189342  -8.222490
 10.199282  -1.312708 -10.761546
 -2.879257   8.922065   5.292457
  0.153862  10.085930  -5.678560
 -5.459604  -0.436827   3.214908
  7.990044   1.328287   5.827288
 -4.136619   2.547422   3.727072
  5.154012 -10.292755   6.665219
 -3.129180   7.826268  11.891476
 -3.254362   5.258733  11.780789
 -4.010395  -5.382681   2.616763
  8.195449  -5.165977   3.229179
 -3.805501 -11.864590  11.383455
 -7.385526   0.474705   1.228264
  9.317159   0.604868  -3.423337
  3.040718  -3.413784  -9.583992
  1.232074  -6.319057   5.977075
 11.404998   6.557675  -2.794893
 -6.725584 -12.458834  -4.904777
 -3.346917  -7.274594   6.626666
  7.343247   2.610489  -1.103818
 -4.043796   6.532640   6.485638
 -3.068906   1.242600  -4.211186
 -0.169933  -1.665104   5.113047
  6.888921  -1.107413  -5.085262
 10.905270   2.852682  -0.592080
 -5.443705  -9.609164 -10.374937
 -6.979899   6.198232   1.843318
  2.941199  -3.234430  -5.344567
 -4.124749  11.021508  -0.020159
-10.156594  -4.074461 -10.183784
 -9.112616  -0.733789  10.551188
  7.374565   9.304012  -7.839300
  7.352853  11.536614  -3.669300
 -1.156739   2.923612  -2.433669
  3.450639   5.295010  12.158048
 -5.550127   7.766209  -9.834292
 11.809255  -6.134733   3.610542
 -8.548565  -4.691114  -4.815659
 -5.197144  -2.244005   7.851521
 -3.089625  -8.282940  11.684514
 -7.330841   1.353119   6.967712
 -4.063400   6.513022  -7.866947
 -3.343415   3.082172   6.212623
 11.122940  -0.867289  -4.376775
 -3.067948  -0.509202   9.444903
  5.153219   3.268102   9.836796
 -1.452417  -5.500801  -7.849651
  9.030098 -11.417763   8.093791
  0.747419  -0.731611 -12.492273
-11.803719  -8.629467   4.950835
 10.669588   0.005230  -4.881128
  8.695062   6.057310 -11.009440
  7.828746  -8.771778   1.388423
-12.031709  -2.780024  -2.227482
-11.333180  -3.185903  10.543775
 -1.775459  -8.987204   2.589867
 11.001542  -7.924861   2.879127
 -2.784672   8.153789   7.396258
 -2.578367  -9.933184   4.158209
 -4.415385 -12.358403   5.018060
 -3.813964  -7.376737  -5.481711
  1.584562  11.314270  10.069325
 11.330112  10.127545  11.008468
 -3.612534  10.190354   8.293016
  9.737946  -1.132944   9.906725
 11.678336  -9.431813   8.603614
  6.457277   0.681466  -2.248141
  0.738300  -2.548144  -2.758194
  5.776108  -0.641375  -4.689372
 -4.862515   6.635873 -11.458454
  4.765300   0.167289  11.826803
  4.723611 -11.667129  -5.864758
 -3.588259  -1.675779  -7.515234
  6.780106  -5.691299  -1.342457
  7.597222   4.573434   2.886253
 11.864943  -3.567288   4.635942
  6.327697  -2.288662   9.743868
 -5.385194 -10.544593   3.588938
-12.514465   6.180485  11.407460
 -7.559423  -0.118117   3.171941
 -1.117721   8.882656   5.140430
  1.414554   0.693031   1.114450
  3.766531   6.021207  -6.344143
  1.141825  -2.737992  -2.378938
  9.295395   1.216510  -6.576829
  8.172415   7.084368  -3.930509
 -0.488187 -10.082148   3.051705
  3.094830   0.323374  -3.155894
  4.416061  -6.132295  -0.137432
  9.764162   1.229516  10.875673
 -4.872457 -12.108286   0.496921
 -1.609452 -11.803095   2.761781
  9.501146  -6.158835   5.894128
 -2.451552   4.451940  -6.546962
  1.815521  -3.474264   3.892876
 -0.604793  -4.982077  -1.963149
-10.414514  -1.323348   5.656418
-11.219043   8.530982   1.958140
  8.931461   0.245705   6.739283
 -4.541009   0.007842  -7.861381
  1.602003   8.249865  -3.833769
 -7.266337  -4.896430   9.853768
-12.310968  -9.898612  10.233044
 -7.978747   8.425038  -2.448754
 -9.416009  -9.244104  -5.128840
 10.462786 -10.118263 -11.648564
  2.146309   7.638838   1.485206
  7.554336   2.755882 -11.517014
  8.785153 -10.733571  -1.057106
-12.461909   8.983659  -0.859976
  6.228959   2.505329  -9.466801
  0.818067  -6.140851 -11.000326
  9.444100 -10.399593  -4.470450
  5.782973  -0.736366   0.337212
  2.819550  -2.232595 -12.213887
-11.806898  11.986069   9.041609
 -7.177033 -12.171764   9.755469
  4.691109  -2.469012   2.963291
 -7.081949   3.974114 -11.039527
  7.730420   6.189057 -10.757871
  3.806799  -0.934450  10.210498
  2.384779  -9.349005  -1.759072
 -9.656275   2.004870  -8.948731
-12.308700  -8.000298  -1.504361
 -5.122083   8.740030  -2.242284
  9.990210  -8.654756  -7.701011
 -8.057150  -7.107708   1.382689
 -3.964561  10.513440   0.587106
 -0.754562  -0.119038   9.407741
 10.352085  -5.632266   7.897302
  0.107883 -11.717412   4.144575
  7.611628   0.501842   7.813582
 -4.338943  -5.288596 -12.004623
 11.248048 -10.772858  -6.701229
  4.550463  -3.516434  12.034584
 -6.135490   4.053166  -1.529402
 10.098309   5.672841  -7.408027
  9.220902  -7.378095  -6.029764
 -9.798563  -6.764933  -6.593913
-11.395625   0.484271  11.173175
  1.934838  -8.546470  11.858369
 -1.218925   6.507816   1.315795
-11.694954  -3.157398   3.404155
 -3.703791  -1.861434  -7.296575
  8.745669   4.648205  -3.149959
 -0.381697  -9.402812  -1.160213
  4.759978   8.194648  -1.150913
  4.484024 -10.004949  -6.047785
  8.216486   9.800154  -8.177042
 -0.715601   1.902700  10.412986
  3.554230  -7.895063   7.149857
 -0.004092   7.520585 -11.340856
 10.236523   3.230993 -10.114961
-10.271247   9.976013  -0.214374
  2.108452   9.204287 -10.199146
 -4.924294  -2.351850  -1.442378
 -8.343269   5.492679   9.177457
 -3.332819   6.977394   8.572321
 10.523494  -3.200642   8.089954
 -9.901743  -1.967202 -11.532831
  4.277058 -11.184991   1.376421
 -7.323520   4.532670 -11.168976
  8.134403   2.879220   8.530461
 -0.304936   9.740040  -7.782982
  4.331110   2.606259  -8.130336
 -7.501234   2.541807  -3.673362
  9.991502  -0.482295   2.841815
 -0.719423  -2.347290  11.368031
  7.907654  -6.639687  -5.242980
-12.069312  -6.701137  -6.600070
  6.939933  -5.867218   4.585920
  4.013936  -7.562820   1.665932
 -1.224359   6.619526  11.124497
 -6.646277   7.161022  -7.654467
  1.912064  -0.411399   0.005514
  2.826979   3.574574  -4.124718
 -5.750003  -1.570558 -11.641805
 -4.843078   3.090916   6.735190
  2.723901  -1.316005   6.749409
 11.446350  -7.754448   9.114568
  8.661498   9.516653   2.294181
 -8.772092  -4.187871   8.331935
 -2.659536 -11.079106   9.973187
 -2.925807   9.087830  -2.357586
  5.480724  12.349858  -9.228171
 -9.335265   6.929882  -5.998288
 -5.571822   6.030575  -1.645918
 -8.567968   0.291387  -2.039954
 -5.414628  -2.519438  -7.493460
  9.556009  -9.337945  10.137888
 -6.876116  10.833812   0.117948
  5.702101 -10.748399  -2.483823
-11.276909  11.627621   8.077987
 -4.595399  -3.240427  -0.810327
 -5.045891 -11.291063  10.243937
 12.083892  -9.284390   7.447308
-12.135082  -5.902382 -11.919243
  6.066664   3.567773   3.238984
-10.736228   4.687036  12.056180
-12.563556 -12.360618   4.957181
-10.691853  -9.646213  -9.043701
  2.158991   9.799660   7.391565
  2.590559  -0.702555   9.233009
  3.693511  -2.400923   2.977175
-12.462349  -5.134430 -11.583338
 10.140496  -3.103479   2.867881
 -1.534165  -6.532853   2.582516
  3.200069   7.314364   0.072140
 -9.583470  -2.317880   2.458506
 -6.884774  -1.218526   5.748635
-11.855432   6.451109   5.296168
 -2.635471  10.505816 -12.216529
  7.269276 -12.261733  -9.786007
 -7.332157   6.830032   8.245010
-11.155084   0.058336  -8.827726
  1.543494  -4.552553  -5.457200
 -8.171990   7.878956 -11.606660
  1.732351  11.461270 -11.067545
  5.133333  -1.780407  10.188758
  3.283981  12.238201   9.971215
 -7.740386  -4.888420   7.772965
-11.371317 -10.252438  11.669672
  0.623710  -9.784910 -11.480912
 11.909975   8.558748  12.020842
 11.963032  -1.700071   6.945488
 10.379179 -10.598625  -0.745694
  9.397860  -7.274551  10.465894
  6.400356   8.058815   7.654806
  6.574771   2.125627   6.804702
 -9.751797   2.081863 -11.754133
 10.110163  -7.932298  -4.369071
-11.881744   4.464132 -11.399548
 -4.621581 -10.209422  -2.502035
  2.742214  -9.117794   7.233612
  4.539656  -3.486594   3.866751
  9.071800  11.645478   6.892115
-11.959984  -8.123215  -8.757188
 -0.684098  -5.183123 -10.074981
 10.587163   0.160914   2.018189
  6.844442   3.628472  10.010290
  1.847334   1.074680  -5.681025
-11.992515  -4.258633 -11.504749
  7.346354  -0.677224   6.869878
  3.839787  12.267399   8.676287
 -2.380670   2.648203 -11.541314
  0.102848  -6.525370  -5.779460
 -6.939774   5.862128  -4.443192
 -6.334888  -0.985256  -3.202764
 -2.411219  -8.043657   2.691214
  3.162990  12.015463  10.171229
 -0.343920  11.805767  -9.739697
 -4.161058   1.975112  -4.913018
 -5.622366  -3.440102   2.947455
 10.843052  -1.443768  -1.045654
 -8.752780   7.930057  -1.199250
 -8.773599   4.120627  -0.372828
 -9.059141  -2.387385   0.697820
 -1.633498   6.874894  -0.037632
 -3.124807  -5.369581  -2.282507
  5.403984  10.206442  -7.404343
 11.378754   0.874702  -3.455608
 -3.767698  -2.058404  11.867910
 -5.262096   1.948551  -1.910077
 -1.389190  -7.981313   0.571343
  4.374784  -7.217661  -1.632761
 -0.372749  -0.709379   0.672039
 -0.852291  -0.477113   0.462883
  0.237795   0.967127  -0.459738
 -0.417104  -0.824738   0.422875
  0.841403  -0.663794  -0.292469
 -0.102990   0.383868   0.949545
  0.642976   0.728770  -1.136660
  1.013702   1.088959  -0.294848
 -0.073232  -0.530601   0.575136
 -0.997772  -0.358796   0.468174
 -0.446234   0.746614  -0.768647
  0.621945  -0.110323  -0.945875
  0.687886  -0.169368  -1.170806
 -1.035685  -0.504496   0.533014
  0.771606  -0.965859   0.963555
  1.018260   1.079534   0.725552
 -0.032813  -0.262975  -0.503619
  0.187327   0.392549   0.917889
  0.817783   1.033707   0.154266
  0.366184   0.052730   0.839348
  0.626656   0.640261   0.457510
 -0.271857  -0.823933   0.693293
  1.036684   0.821844   0.494827
 -0.198825  -0.296727   0.006192
 -0.756907   0.741511  -1.042673
 -1.190102  -0.745478  -0.776905
 -0.852354   0.407937   0.867858
  0.737363  -0.844449  -1.200066
 -1.113722  -1.020272   0.240802
 -0.533119   0.419749  -0.072633
 -0.535405   1.171464  -1.174089
  0.494431  -0.179099   1.131914
  1.062701  -0.422608  -0.145116
  0.278129  -0.123341   1.022395
  0.229555  -1.018164  -0.423199
 -0.067560   0.117246   0.532787
 -0.879902  -1.057533   1.155048
  0.116719   1.111226  -0.757808
  0.496582   1.106535   0.748928
  0.814784  -0.595661  -0.486399
  0.504854  -1.213417   0.370786
 -1.038541  -0.715702  -0.346265
  1.077658  -0.330893   0.133683
  1.107532  -0.886614  -0.824579
 -0.995231   0.802555   0.116428
  0.662454   0.725980  -0.419514
 -0.675508  -0.590573   0.154966
  1.110327   0.874992   0.906758
  1.106402   0.817476   0.492604
 -0.999507  -0.718125  -0.679473
  0.977465   1.111125  -0.330928
 -0.497239   0.206260  -0.999210
 -0.097674  -0.516478  -0.649536
  1.110320   0.855288  -0.102852
 -0.761678  -0.847338  -0.769264
  1.080652   1.197916  -0.407288
 -0.494774  -0.214068   0.598875
 -0.376370  -0.999965  -0.077363
  0.167377  -1.004157  -0.090089
  0.010338  -0.029061   0.008840
  1.169608   0.735731  -0.164672
 -0.643402   0.825373  -0.144678
  0.247201  -1.078230  -0.255815
  0.503625   0.146450   0.097229
  0.075456   0.709773  -0.589535
  1.039620   0.273138  -0.041515
  0.580853   1.004410  -0.334889
 -0.302565   0.221648   1.080335
  0.348719   1.126932   0.080311
 -0.342785   0.886025  -0.445574
 -0.222328   0.934907   0.366788
 -0.170151  -1.096290  -0.484434
 -0.464241   0.198242  -0.452234
  0.075606  -1.040149   0.577774
  0.029614   0.977665  -0.435447
  1.110698  -0.985557   0.221669
 -0.039301  -0.495045  -0.740750
  0.529744   1.067301   0.501179
  0.958966   0.601959   0.359635
 -0.335150  -1.203868   0.821775
 -0.024170  -0.105436   1.064311
  0.865199   0.448294  -0.637239
 -0.979816  -0.698641   0.437626
  0.029547   0.657512   0.435926
 -0.627545   0.641688  -1.167812
 -0.191468   0.938465   0.212515
 -0.696247  -0.177766  -0.315749
 -1.154677  -1.216679  -1.006812
  0.946901   0.847425  -0.621188
 -0.374424  -0.892978  -0.418521
  0.737915  -0.861193   1.014738
  0.128971   0.679389  -0.391671
 -1.149329  -0.549956  -1.007612
 -0.311614  -0.722188  -1.222944
 -1.100005  -0.348944  -0.500152
 -1.104879  -0.164709   1.191135
  1.070748   0.921674  -1.145675
 -1.193053  -0.366075  -0.538393
  0.879876  -1.051293   0.204265
 -0.236993  -1.203661  -0.321189
  0.634706   0.601064  -0.447951
 -0.270425   1.037342  -0.510051
 -0.781387   1.182770   0.798433
  0.970593   0.064564  -0.917297
 -0.272344  -1.179032  -0.605898
  0.387685  -0.657955   0.624888
  0.704896  -0.173495   0.621800
 -0.168266   0.688363   0.132417
 -0.538427   0.500057  -1.061233
 -0.884035   0.375714   0.969880
  1.014863   1.163953   0.641286
  1.109371  -0.474321   0.098194
 -0.140759  -1.027072  -0.642803
 -0.575377  -0.262563  -0.885514
 -0.428958   0.607945  -0.680954
  0.607636  -0.700553   0.728329
  0.284375  -0.536900   0.554405
 -1.159555   0.592365   0.690265
 -0.270204  -0.436022   0.438058
  0.722089   1.068920  -0.356160
  0.931769   0.672538   0.029389
 -1.217860  -0.928465  -0.222774
  0.319848   1.153862   0.078043
  0.621770   0.850822   0.602177
 -0.204954  -0.538057  -0.571992
 -0.584850  -0.007674  -0.818229
 -0.862594  -0.350380  -1.225895
 -0.252033   0.062286  -1.209416
 -0.986376   0.688412   1.008211
  0.515203  -0.113533  -0.402941
  0.776892  -0.533905   0.129018
 -0.289310  -1.152213  -0.735895
  0.272763  -0.627271  -0.322776
  0.553594   1.107988  -0.590226
 -0.015686  -0.542386  -0.313585
  0.244053   0.573211   0.530478
  0.245686  -1.120453  -0.064120
 -0.316370   0.646500   0.593906
 -0.171525  -0.515912   0.484451
  1.176046  -1.145811   0.688254
  0.976346  -0.511578  -0.943719
  0.946362   0.018746  -0.386336
  0.450819  -0.324013  -0.766320
 -0.994467   1.162971  -0.870689
 -0.944381   0.051485  -0.338809
  0.144035   0.959584   0.676684
  0.160669  -0.469936  -0.468990
 -0.613863   0.007517   0.908821
  0.448657   0.702399   0.322476
 -0.646293   0.337134  -0.237822
 -0.143227  -1.020820   0.882200
 -1.012154  -0.971865  -1.095923
  0.169057  -0.443114   0.558875
 -0.047579  -0.986900  -0.457936
 -0.715207   0.697799   0.383637
 -0.778728  -0.433568   0.940164
  1.011419  -0.186302   0.949758
  1.074890   0.440978   0.916245
 -1.212785  -0.956674   0.615991
 -0.770641  -0.501322  -0.126680
 -1.146779   0.710432  -0.357141
  0.788428   1.125402   0.290022
 -0.263033  -0.018105   1.183159
 -1.124586  -0.509763  -0.929232
 -0.019821   0.079552   0.084465
 -0.596799   0.886791  -0.953674
  0.589543  -0.757688   0.725115
  1.040965  -0.355090   0.609296
 -0.441855  -0.373886   1.104745
  0.947187   0.625749  -1.057313
  0.027105   0.072264   0.652735
  0.608208   1.163584  -0.794543
  1.071728  -0.019745   0.139425
 -0.237379   0.103530  -0.762764
 -1.106583  -0.495692   0.027304
 -0.177365   0.018514   0.649312
  1.016943   1.084090  -0.291592
  0.887692  -0.836944  -0.596102
 -0.689290   0.820610   0.062909
 -1.105918   0.246719   0.147543
 -0.197264   0.626125  -0.359907
 -0.940447  -0.475711   0.551485
 -1.150833  -0.556286  -0.460132
 -0.526521  -0.539462   1.159777
  0.284576  -0.844528   0.340968
  0.873012   0.060110  -1.208026
  0.194281   1.197304   1.047398
  0.183578   0.843878  -0.027798
  0.376746   0.645729   1.039891
 -0.715892  -0.984839   1.166852
  1.048439   0.434823  -0.025751
  0.137347  -0.761628  -0.252618
 -0.454435  -0.805308   0.807304
 -0.271190   0.491940   1.076502
  0.419959   0.421268   0.297928
  0.756867   0.096099  -0.285193
 -0.826473   1.059945   1.131342
 -0.021087   1.080225  -0.076172
  0.946662  -0.709150   0.847085
  0.549563   0.928869   1.137631
  1.120010   0.474368   0.905002
 -1.050264  -1.030622  -0.827007
 -0.997146   0.723939   0.022550
  0.092809   1.187006  -0.002572
  0.636257  -0.687832   0.333756
  0.175333   0.322705  -0.124773
  0.378745   0.849216  -1.223940
 -0.154794  -1.010921  -0.982434
  1.158527  -0.300537   0.130232
  0.638577   0.120797  -0.489553
  0.285093   1.017156  -0.649458
 -0.091969   0.607365  -0.266385
 -0.559572   0.426059  -0.322889
 -1.123243  -0.595615  -1.013602
  0.477332   0.955885  -0.577011
  0.054477  -0.411681  -0.018552
 -0.418442   0.213666   1.073583
  0.143617   0.382600   0.834603
  0.179236   1.027397  -0.387789
  0.522346   0.106584  -0.021541
  1.077432   0.289042   0.935020
  0.124728  -0.533924   0.885381
 -0.220865   0.599175   0.899450
 -0.955188  -0.286219   0.179003
 -0.557790   0.125226   0.233374
  0.008101   0.103394   0.653256
  0.968014  -0.347105   0.880698
  0.114861   0.460252  -0.698319
  0.290422  -0.693763   1.065640
 -1.227348   0.627835  -0.764559
 -0.008040  -0.067638   0.878175
 -0.734507  -0.320369  -0.388216
 -0.190966  -0.616974   1.175895
  0.523520   0.835776   1.005077
  1.190903  -1.133291  -0.989153
  0.813233   0.353295  -1.023197
  0.630486   0.558057  -0.344344
 -0.029043   1.017536  -1.189914
  0.233387  -0.797712   0.143096
  0.508826  -0.878775  -1.139155
  0.899073   0.412107  -1.020093
  0.679722  -0.439047  -1.152617
  1.039333   0.077720   0.670419
  0.722676  -0.444851   0.049842
  0.386754   0.034119   0.009638
  0.245161  -0.511973  -1.043868
  1.054406   0.375023   0.923461
 -1.003956  -0.659805  -0.956482
  0.813150   0.654133   0.947638
  0.727970   0.485382   0.548679
 -0.815468   0.814472   0.129392
  0.579300   0.255713   0.613250
  0.590571   0.424750   1.080553
 -0.715180   0.697845   0.638176
 -1.099359  -0.010561   0.918507
 -0.097580  -0.459183  -0.946129
 -0.371490   1.033584   0.559919
  0.274834   0.229435  -0.518748
 -0.177270  -0.614424   1.128382
 -0.129175   0.620281  -0.601076
  0.826268   0.082383   0.881084
 -0.114277   0.200979   0.356465
 -0.667777  -0.215399  -0.705748
 -0.912995  -0.369016   0.940872
  0.255235   1.130531   0.503704
  0.651542   1.113037  -0.967392
 -0.190837  -0.281826  -0.291229
 -0.814863  -1.041722  -0.150657
 -0.714803   0.889264   0.987828
 -0.151979   0.637065  -0.577211
  0.316619  -0.594026  -0.370406
 -0.455563  -0.018846  -0.370945
 -1.008902   0.435412   0.104060
  0.654546   0.282306  -0.027695
 -1.097710   0.760911  -0.144882
 -0.606535   1.061382  -0.007789
  1.067569  -1.036679  -1.168908
 -0.688475  -0.721771   1.027194
 -0.048485   0.434094   0.634605
  0.724879   0.370138   0.492379
 -0.668734   1.064909   0.115765
 -0.107978  -0.382113  -0.480740
  0.902920   0.042259  -0.277250
  0.161379  -0.654452   0.491345
  0.547536  -0.265032  -0.909380
 -0.443136  -0.292903  -1.053500
  0.904667   0.715355  -0.800281
  0.927764   0.527907   1.120438
  0.129455  -0.840707   1.127991
 -0.769656  -0.305370  -1.177950
 -0.173968  -0.918597  -0.231828
  0.096929  -0.473777  -0.760613
 -0.711188  -0.184993   1.167746
  0.370796   0.860536   1.093591
 -1.193249   1.015377  -0.359881
 -0.100376  -0.156992   0.543251
 -0.488589   0.244410   0.874806
 -0.301915   0.418803  -0.124539
  1.066150  -1.057672   1.027226
 -1.177555  -0.018260  -0.555587
  0.794426   0.914333  -1.163595
 -0.729219   0.136974   1.033692
 -0.304078  -0.572185  -0.188614
 -0.894560  -0.117381  -1.229667
  0.957579   1.158592  -1.047135
 -1.039043   0.289728   0.661152
  0.729293  -0.874889  -0.505566
 -0.817266  -0.363946  -0.910866
  0.345501  -0.366517   0.126903
 -0.098510   0.084329  -1.167041
  0.890867   0.610784  -0.070030
  0.559980   1.157076   0.366173
 -0.569257   0.856491  -0.547387
  0.960746   0.449031   0.486947
 -0.330246  -0.577725  -1.074694
  0.294382  -0.011953  -0.711708
  0.873625  -0.957580  -0.775743
  1.055291   0.170144   0.548709
 -0.835732  -0.714616  -0.939990
  1.176909   1.092847   0.048124
 -0.183703   1.126599  -0.095068
 -0.418459  -0.510118  -0.581492
 -0.114473   0.681625  -0.170606
 -1.015372  -0.494539  -1.197394
  0.837798  -0.622756  -0.345073
 -0.984755  -0.635481  -0.109983
 -0.807773   0.541077  -0.511422
 -0.520518   0.279805  -0.457274
  1.016495   0.729184  -0.824917
 -0.240004   0.705083   0.691127
  1.169350  -0.955814   0.753257
 -0.723129  -0.371106  -0.521619
 -0.470424   0.373185  -0.811070
  0.727970   1.197638  -0.151266
 -0.487594  -0.049928   0.142710
  0.395212   1.046311   1.132241
  0.452811  -0.287964  -0.104133
  0.006039  -0.838570   0.041794
 -0.179653  -0.547985  -1.213354
  1.043775   0.587180   0.733001
  0.149171  -0.412152  -0.433602
  0.743134  -1.212221   0.217779
  0.189475  -0.601894   0.017747
 -0.160428   0.878303   0.208017
  1.118622  -0.418693  -0.714400
 -0.773216  -0.356258   0.987729
  0.377308   0.954873  -0.921951
  0.384018   0.305487   0.982908
  0.555114  -1.192392  -0.312067
 -0.134767  -0.841728  -0.107612
  0.469523  -0.954797   1.074962
 -0.576438   0.265046   0.744965
  0.920464  -0.200847  -0.378287
  0.586615  -0.660681   0.221689
 -0.667683  -1.046296   0.615131
 -1.119499   0.878986  -0.999723
  0.295891  -0.792810  -0.627675
  1.071155  -0.082537  -1.000127
  0.022836   0.557735   0.781117
 -0.937911  -0.074823   0.055743
 -1.218131   0.055212  -0.961346
 -0.268059  -1.140648  -0.490570
 -0.512601  -0.680051  -0.268939
 -0.537498   0.636702   0.976242
 -0.915730  -1.155071   0.694931
 -0.602110  -1.028939  -0.626012
  0.186942  -0.437177   0.177948
 -0.398523  -1.113429  -0.099241
  0.075942   0.350227  -0.380426
  0.479208   0.762450   0.494235
 -1.188204   0.028034   0.575963
 -0.711433  -0.987880  -0.246832
 -0.013390  -0.678033   0.234629
  0.295835   0.861431   0.923691
 -0.266032  -0.961759   0.261731
  0.887028  -1.072622  -0.719483
  1.111242  -0.827049  -1.194065
  1.145882   1.137078   0.451235
  0.494812  -0.372341  -1.146361
  0.498243  -1.195834  -0.477856
 -0.552006  -1.103758  -0.871481
 -0.910320   0.774556  -0.533316
  0.843701  -0.632507   0.381895
  0.109947  -0.508482   0.390693
  1.167135  -0.881948  -0.458426
 -1.137451  -1.009454  -0.006569
 -0.846840  -1.026183  -0.137373
  0.798573   0.859339   0.468682
 -0.304657  -0.681374   0.668486
  1.023348  -1.117028   0.297505
  1.193812  -0.594323  -0.201452
  0.812781  -1.137501   0.733984
 -0.097468  -1.070113   0.495806
  0.255801   0.260649   0.345664
 -0.999573  -1.174615   0.953901
  0.694998  -1.145020  -0.578388
 -1.184640  -0.631157   0.719498
 -0.357363  -0.345399   0.419124
 -0.619870   0.945686   0.922940
 -1.097372   0.671739  -1.216206
 -0.389918  -0.788062  -1.038056
  0.481309  -0.459986   0.224226
  0.269295  -0.295662  -0.535530
  0.840441   0.635980   0.765385
  0.754870  -1.177366  -0.752052
  0.158192  -0.447020  -0.316075
 -0.293436   0.014666   0.138301
 -0.012782   1.119154  -0.662967
